specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
消化,Spontaneous bacterial peritonitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Stenosis of anus and rectum,primary_specialty_disease,pantoprazole | ceftriaxone | hydrocortisone na succ. | metronidazole | metronidazole (flagyl),pantoprazole | ceftriaxone,hydromorphone (dilaudid) | acetaminophen | acetaminophen iv | oxycodone (immediate release) | heparin,single_specialty_cooccurrence,pantoprazole(2) | ceftriaxone(1) | hydrocortisone na succ.(1) | metronidazole(1) | metronidazole (flagyl)(1),pantoprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | hydrocortisone na succ.:disease_directed_therapy | metronidazole:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Supralevator abscess,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Third degree hemorrhoids,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Toxic gastroenteritis and colitis,primary_specialty_disease,metronidazole | pantoprazole | creon 12 | omeprazole | ceftriaxone,metronidazole | pantoprazole,oxycodone (immediate release) | potassium chloride | acetaminophen | ondansetron | lorazepam,single_specialty_cooccurrence,metronidazole(8) | pantoprazole(6) | creon 12(5) | omeprazole(4) | ceftriaxone(3),metronidazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | creon 12:disease_directed_therapy | omeprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Toxic liver disease with acute hepatitis,primary_specialty_disease,acetylcysteine (iv) | metronidazole | lactulose | omeprazole | polyethylene glycol,acetylcysteine (iv) | metronidazole,potassium chloride replacement (critical care and oncology) | phenobarbital alcohol withdrawal dose taper (days 2-7) | methadone | potassium chloride | heparin flush (10 units/ml),single_specialty_cooccurrence,acetylcysteine (iv)(6) | metronidazole(2) | lactulose(1) | omeprazole(1) | polyethylene glycol(1),acetylcysteine (iv):disease_directed_therapy | metronidazole:disease_directed_therapy | lactulose:disease_directed_therapy | omeprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Toxic liver disease with cholestasis,primary_specialty_disease,ursodiol | acetylcysteine (iv) | polyethylene glycol | metronidazole | metronidazole topical 1 % gel,ursodiol | acetylcysteine (iv),labetalol | ondansetron | senna | potassium chloride | acetaminophen,single_specialty_cooccurrence,ursodiol(6) | acetylcysteine (iv)(4) | polyethylene glycol(3) | metronidazole(1) | metronidazole topical 1 % gel(1),ursodiol:disease_directed_therapy | acetylcysteine (iv):disease_directed_therapy | polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | metronidazole topical 1 % gel:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Toxic liver disease with hepatic necrosis, without coma",primary_specialty_disease,acetylcysteine (iv) | polyethylene glycol | cholestyramine | methylprednisolone sodium succ | ursodiol,acetylcysteine (iv) | polyethylene glycol,potassium chloride | lorazepam | ondansetron | heparin | senna,single_specialty_cooccurrence,acetylcysteine (iv)(12) | polyethylene glycol(5) | cholestyramine(3) | methylprednisolone sodium succ(2) | ursodiol(2),acetylcysteine (iv):disease_directed_therapy | polyethylene glycol:disease_directed_therapy | cholestyramine:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | ursodiol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Toxic liver disease with hepatitis, not elsewhere classified",primary_specialty_disease,methylprednisolone sodium succ,methylprednisolone sodium succ,enoxaparin (prophylaxis) | fluoxetine | hydroxyzine | ramelteon | acetaminophen,single_specialty_cooccurrence,methylprednisolone sodium succ(2),methylprednisolone sodium succ:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Toxic liver disease with other disorders of liver,primary_specialty_disease,acetylcysteine (iv) | hydrocortisone na succ. | pantoprazole | polyethylene glycol,acetylcysteine (iv) | hydrocortisone na succ.,potassium chloride replacement (critical care and oncology) | diphenhydramine | lorazepam | oxycodone (immediate release) | potassium chloride,single_specialty_cooccurrence,acetylcysteine (iv)(5) | hydrocortisone na succ.(4) | pantoprazole(1) | polyethylene glycol(1),acetylcysteine (iv):disease_directed_therapy | hydrocortisone na succ.:disease_directed_therapy | pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Toxic liver disease, unspecified",primary_specialty_disease,acetylcysteine (iv) | polyethylene glycol | mesalamine dr | ursodiol,acetylcysteine (iv) | polyethylene glycol,potassium chloride replacement (critical care and oncology) | senna | docusate sodium | acetaminophen | bisacodyl,single_specialty_cooccurrence,acetylcysteine (iv)(3) | polyethylene glycol(3) | mesalamine dr(2) | ursodiol(1),acetylcysteine (iv):disease_directed_therapy | polyethylene glycol:disease_directed_therapy | mesalamine dr:disease_directed_therapy | ursodiol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Ulcer of anus and rectum,primary_specialty_disease,methylprednisolone sodium succ | pantoprazole | polyethylene glycol | hydrocortisone acetate 10%  foam | hydrocortisone enema,methylprednisolone sodium succ | pantoprazole,oxycodone (immediate release) | hydromorphone (dilaudid) | acetaminophen | docusate sodium | heparin,single_specialty_cooccurrence,methylprednisolone sodium succ(6) | pantoprazole(3) | polyethylene glycol(2) | hydrocortisone acetate 10%  foam(1) | hydrocortisone enema(1),methylprednisolone sodium succ:disease_directed_therapy | pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | hydrocortisone acetate 10%  foam:disease_directed_therapy | hydrocortisone enema:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Ulcer of esophagus with bleeding,primary_specialty_disease,pantoprazole | polyethylene glycol | ceftriaxone | metronidazole | omeprazole,pantoprazole | polyethylene glycol,influenza vaccine quadrivalent | folic acid | ondansetron | acetaminophen | calcium gluconate,single_specialty_cooccurrence,pantoprazole(11) | polyethylene glycol(2) | ceftriaxone(1) | metronidazole(1) | omeprazole(1),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ceftriaxone:disease_directed_therapy | metronidazole:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Ulcer of esophagus without bleeding,primary_specialty_disease,methylprednisolone sodium succ | pantoprazole | esomeprazole sodium | metronidazole | ciprofloxacin hcl,methylprednisolone sodium succ | pantoprazole,furosemide | tacrolimus | prednisone | lorazepam | ondansetron,single_specialty_cooccurrence,methylprednisolone sodium succ(28) | pantoprazole(6) | esomeprazole sodium(5) | metronidazole(5) | ciprofloxacin hcl(4),methylprednisolone sodium succ:disease_directed_therapy | pantoprazole:disease_directed_therapy | esomeprazole sodium:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Ulcer of intestine,primary_specialty_disease,metronidazole | pantoprazole | ciprofloxacin hcl | ciprofloxacin iv | methylprednisolone sodium succ,metronidazole | pantoprazole,acetaminophen | ondansetron | acetaminophen iv | moviprep | magnesium sulfate,single_specialty_cooccurrence,metronidazole(6) | pantoprazole(6) | ciprofloxacin hcl(4) | ciprofloxacin iv(2) | methylprednisolone sodium succ(2),metronidazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Ulcerative (chronic) pancolitis with other complication,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Ulcerative (chronic) pancolitis with rectal bleeding,primary_specialty_disease,methylprednisolone sodium succ | infliximab | metronidazole (flagyl) | mesalamine dr | pantoprazole,methylprednisolone sodium succ | infliximab,acetaminophen | potassium chloride | prednisone | ondansetron | heparin,single_specialty_cooccurrence,methylprednisolone sodium succ(14) | infliximab(7) | metronidazole (flagyl)(3) | mesalamine dr(2) | pantoprazole(2),methylprednisolone sodium succ:disease_directed_therapy | infliximab:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy | mesalamine dr:disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Ulcerative (chronic) pancolitis without complications,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Ulcerative (chronic) proctitis with other complication,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
